source,query,query_normalized,query_family,locale_hint,is_branded,brand_match_reason,clicks,impressions,ctr,position,coverage_type,is_complete_dataset,ranking_basis,possible_url_targets,cannibalization_status,input_file
bing,금리 인상 시그널에 시장금리도 빠르게 오르고 있는데요,금리 인상 시그널에 시장금리도 빠르게 오르고 있는데요,금리인상시그널에시장금리도빠르게오르고있는데요,ko,false,,0,1,0,7,COMPLETE_EXPORT,true,PLATFORM_EXPORT,,LIMITED_DATA,reports\search-performance-input\bing-queries-2026-04-23_2026-07-19.csv
bing,is the current market suitable for dollar-cost averaging?,is the current market suitable for dollar-cost averaging?,isthecurrentmarketsuitablefordollarcostaveraging,en,false,,0,1,0,6,COMPLETE_EXPORT,true,PLATFORM_EXPORT,/en/posts/investingInfo/indicator-marketinfo | /en/posts/investingInfo/sp500-impact-on-korea-kospi | /en/posts/investingInfo/usd-krw-exchange-rate-and-kospi | /en/posts/personalFinance/is-dca-better-in-a-bear-market | /en/tools/dca-calculator,POSSIBLE_OVERLAP,reports\search-performance-input\bing-queries-2026-04-23_2026-07-19.csv
bing,is it helpful to look at cagr in different time periods,is it helpful to look at cagr in different time periods,isithelpfultolookatcagrindifferenttimeperiods,en,false,,0,1,0,10,COMPLETE_EXPORT,true,PLATFORM_EXPORT,/en/posts/personalFinance/dca-vs-lumpsum-decision-rules | /en/posts/economicInfo/geopolitics-oil-fx-dashboard | /en/posts/investingInfo/cagr-7percent-reality-check | /en/posts/investingInfo/dca-consistency-7-fail-patterns | /en/posts/investingInfo/diagnose-investing-skill-with-cagr,POSSIBLE_OVERLAP,reports\search-performance-input\bing-queries-2026-04-23_2026-07-19.csv
bing,can you deduce the year tnx was established,can you deduce the year tnx was established,canyoudeducetheyeartnxwasestablished,en,false,,0,1,0,6,COMPLETE_EXPORT,true,PLATFORM_EXPORT,/en/posts/investingInfo/bond-etf-duration-drives-returns | /en/posts/investingInfo/tnx-basics | /en/posts/personalFinance/fire-assumption-errors-7-fixes | /en/posts/personalFinance/fire-sequence-risk-first-5-years | /en/posts/personalFinance/high-rate-debt-vs-invest-threshold-rule,POSSIBLE_OVERLAP,reports\search-performance-input\bing-queries-2026-04-23_2026-07-19.csv
bing,what does dxy represent for,what does dxy represent for,whatdoesdxyrepresentfor,en,false,,0,1,0,10,COMPLETE_EXPORT,true,PLATFORM_EXPORT,/en/posts/investingInfo/dxy-dollar-index-basics | /en/posts/investingInfo/usd-krw-exchange-rate-and-kospi | /en/posts/personalFinance/what-is-cagr | /en/posts/economicInfo/fx-basics | /en/posts/economicInfo/gold-geopolitics-real-rates-dollar-uncertainty,POSSIBLE_OVERLAP,reports\search-performance-input\bing-queries-2026-04-23_2026-07-19.csv
bing,difference between annual and monthly compounding,difference between annual and monthly compounding,differencebetweenannualandmonthlycompounding,en,false,,0,1,0,5,COMPLETE_EXPORT,true,PLATFORM_EXPORT,/en/posts/personalFinance/annual-vs-monthly-compound | /en/posts/investingInfo/cagr-7percent-reality-check | /en/posts/personalFinance/fire-3-numbers-spending-horizon-withdrawal | /en/posts/personalFinance/how-much-per-month-for-100m | /en/posts/personalFinance/monthly-investment-for-100m-table,POSSIBLE_OVERLAP,reports\search-performance-input\bing-queries-2026-04-23_2026-07-19.csv
bing,why does kospi go down when usd go up,why does kospi go down when usd go up,whydoeskospigodownwhenusdgoup,en,false,,0,1,0,3,COMPLETE_EXPORT,true,PLATFORM_EXPORT,/en/posts/economicInfo/gold-geopolitics-real-rates-dollar-uncertainty | /en/posts/economicInfo/geopolitics-to-usd-liquidity-fx | /en/posts/investingInfo/dxy-dollar-index-basics | /en/posts/investingInfo/dxy-market-impact | /en/posts/investingInfo/korea-etf-deep-dive-tnx,POSSIBLE_OVERLAP,reports\search-performance-input\bing-queries-2026-04-23_2026-07-19.csv
bing,liquidity crisis asset allocation strategy usd strength everything selloff historical precedent,liquidity crisis asset allocation strategy usd strength everything selloff historical precedent,liquiditycrisisassetallocationstrategyusdstrengtheverythingselloffhistoricalprecedent,en,false,,0,1,0,6,COMPLETE_EXPORT,true,PLATFORM_EXPORT,/en/posts/economicInfo/geopolitics-to-usd-liquidity-fx | /posts/economicInfo/geopolitics-to-usd-liquidity-fx | /en/posts/economicInfo/fx-basics | /en/posts/economicInfo/gold-geopolitics-real-rates-dollar-uncertainty | /en/posts/economicInfo/oil-shock-to-usdkrw-korea-transmission,POSSIBLE_OVERLAP,reports\search-performance-input\bing-queries-2026-04-23_2026-07-19.csv
bing,how much should i invest in fixed income regular investment each month?,how much should i invest in fixed income regular investment each month?,howmuchshouldiinvestinfixedincomeregularinvestmenteachmonth,en,false,,0,1,0,6,COMPLETE_EXPORT,true,PLATFORM_EXPORT,/en/posts/personalFinance/how-much-per-month-for-100m | /en/posts/personalFinance/how-much-to-invest-monthly-for-target-portfolio | /en/tools/goal-simulator | /posts/personalFinance/how-much-monthly-invest-for-100m | /en/posts/personalFinance/monthly-investment-for-100m-table,POSSIBLE_OVERLAP,reports\search-performance-input\bing-queries-2026-04-23_2026-07-19.csv
bing,what market conditions are most suitable for dollar-cost averaging?,what market conditions are most suitable for dollar-cost averaging?,whatmarketconditionsaremostsuitablefordollarcostaveraging,en,false,,0,1,0,5,COMPLETE_EXPORT,true,PLATFORM_EXPORT,/en/posts/investingInfo/korea-etf-deep-dive-tnx | /en/posts/investingInfo/usd-krw-exchange-rate-and-kospi | /en/posts/personalFinance/is-dca-better-in-a-bear-market | /en/tools/dca-calculator | /en/posts/economicInfo/hormuz-risk-oil-insurance-freight-premium,POSSIBLE_OVERLAP,reports\search-performance-input\bing-queries-2026-04-23_2026-07-19.csv
bing,how do rates react to rising inflation?,how do rates react to rising inflation?,howdoratesreacttorisinginflation,en,false,,0,1,0,8,COMPLETE_EXPORT,true,PLATFORM_EXPORT,/en/posts/economicInfo/inflation-basics | /en/posts/economicInfo/inflation-rate-basics | /en/posts/economicInfo/interest-rate-basics | /en/posts/economicInfo/oil-shock-to-usdkrw-korea-transmission | /en/posts/economicInfo/real-rates-and-breakevens,POSSIBLE_OVERLAP,reports\search-performance-input\bing-queries-2026-04-23_2026-07-19.csv
bing,should you continue with dollar-cost averaging or pause during a downturn?,should you continue with dollar-cost averaging or pause during a downturn?,shouldyoucontinuewithdollarcostaveragingorpauseduringadownturn,en,false,,0,1,0,8,COMPLETE_EXPORT,true,PLATFORM_EXPORT,/en/posts/personalFinance/dca-step-up-ruleset | /en/posts/personalFinance/fire-spending-buckets-essential-choice-insurance | /en/posts/personalFinance/high-rate-debt-vs-invest-threshold-rule | /en/posts/personalFinance/how-much-per-month-for-100m | /en/posts/personalFinance/is-dca-better-in-a-bear-market,POSSIBLE_OVERLAP,reports\search-performance-input\bing-queries-2026-04-23_2026-07-19.csv
bing,tnx market,tnx market,tnxmarket,en,false,,0,1,0,7,COMPLETE_EXPORT,true,PLATFORM_EXPORT,/en/posts/investingInfo/etf-impact-of-tnx | /en/posts/investingInfo/korea-etf-deep-dive-tnx | /en/posts/investingInfo/tnx-basics | /en/posts/investingInfo/us10y-impact-on-korea-and-stock-market | /posts/investingInfo/us10y-impact-on-korea-and-stock-market,POSSIBLE_OVERLAP,reports\search-performance-input\bing-queries-2026-04-23_2026-07-19.csv
bing,"02450560996"" partita iva""","02450560996"" partita iva""",02450560996partitaiva,en,false,,0,1,0,3,COMPLETE_EXPORT,true,PLATFORM_EXPORT,/en/posts/personalFinance/inflation-household-survival-strategy | /posts/personalFinance/inflation-household-survival-strategy,POSSIBLE_OVERLAP,reports\search-performance-input\bing-queries-2026-04-23_2026-07-19.csv
bing,tnx amount,tnx amount,tnxamount,en,false,,0,1,0,9,COMPLETE_EXPORT,true,PLATFORM_EXPORT,/en/posts/investingInfo/bond-etf-duration-drives-returns | /en/posts/investingInfo/etf-impact-of-tnx | /en/posts/investingInfo/korea-etf-deep-dive-tnx | /en/posts/investingInfo/tnx-basics | /en/posts/investingInfo/us10y-impact-on-korea-and-stock-market,POSSIBLE_OVERLAP,reports\search-performance-input\bing-queries-2026-04-23_2026-07-19.csv
bing,is gdp or pmi more detailed,is gdp or pmi more detailed,isgdporpmimoredetailed,en,false,,0,1,0,5,COMPLETE_EXPORT,true,PLATFORM_EXPORT,/posts/economicInfo/indicator-basics,LIMITED_DATA,reports\search-performance-input\bing-queries-2026-04-23_2026-07-19.csv
bing,how does kospi react to major economic policies?,how does kospi react to major economic policies?,howdoeskospireacttomajoreconomicpolicies,en,false,,0,1,0,2,COMPLETE_EXPORT,true,PLATFORM_EXPORT,/en/posts/economicInfo/eu-russia-gas-phaseout-price-channel | /en/posts/economicInfo/gold-geopolitics-real-rates-dollar-uncertainty | /en/posts/economicInfo/hormuz-risk-oil-insurance-freight-premium | /en/posts/economicInfo/indicator-basics | /en/posts/economicInfo/inflation-rate-basics,POSSIBLE_OVERLAP,reports\search-performance-input\bing-queries-2026-04-23_2026-07-19.csv
bing,dxy index what is it,dxy index what is it,dxyindexwhatisit,en,false,,0,1,0,10,COMPLETE_EXPORT,true,PLATFORM_EXPORT,/en/posts/investingInfo/dxy-dollar-index-basics | /posts/investingInfo/dxy-dollar-index-basics | /en/posts/economicInfo/fx-basics | /en/posts/investingInfo/dxy-market-impact | /en/posts/investingInfo/usd-krw-exchange-rate-and-kospi,POSSIBLE_OVERLAP,reports\search-performance-input\bing-queries-2026-04-23_2026-07-19.csv
bing,is a 7% annualized compound return over the next decade for low-volatility assets conservative?,is a 7% annualized compound return over the next decade for low-volatility assets conservative?,isa7annualizedcompoundreturnoverthenextdecadeforlowvolatilityassetsconservative,en,false,,0,1,0,7,COMPLETE_EXPORT,true,PLATFORM_EXPORT,/en/posts/investingInfo/bond-etf-duration-drives-returns | /en/posts/investingInfo/indicator-marketinfo | /en/posts/personalFinance/compound-return-3-5-7-10-table | /en/posts/personalFinance/what-is-cagr | /en/tools/cagr-calculator,POSSIBLE_OVERLAP,reports\search-performance-input\bing-queries-2026-04-23_2026-07-19.csv
bing,연평균 수익률 계산기,연평균 수익률 계산기,연평균수익률계산기,ko,false,,0,1,0,7,COMPLETE_EXPORT,true,PLATFORM_EXPORT,/tools/cagr-calculator | /posts/investingInfo/why-check-cagr-etf | /posts/economicInfo/yield-curve-2s10s-3m10y-recession-reading | /posts/investingInfo/bond-etf-duration-drives-returns | /posts/investingInfo/dca-consistency-7-fail-patterns,POSSIBLE_OVERLAP,reports\search-performance-input\bing-queries-2026-04-23_2026-07-19.csv
bing,근데 증권사 대출금리가 기간이 짧을수록 더 내려가는건 이유가 뭐야?#N##N##N##N##N##N##N##N#gemini의 응답,근데 증권사 대출금리가 기간이 짧을수록 더 내려가는건 이유가 뭐야?#n##n##n##n##n##n##n##n#gemini의 응답,근데증권사대출금리가기간이짧을수록더내려가는건이유가뭐야nnnnnnnngemini의응답,ko,false,,0,1,0,4,COMPLETE_EXPORT,true,PLATFORM_EXPORT,/posts/economicInfo/policy-rate-cut-market-rates | /posts/personalFinance/annual-vs-monthly-compound,POSSIBLE_OVERLAP,reports\search-performance-input\bing-queries-2026-04-23_2026-07-19.csv
bing,krw weakens,krw weakens,krwweakens,en,false,,0,1,0,9,COMPLETE_EXPORT,true,PLATFORM_EXPORT,/en/market/real-estate | /en/posts/economicInfo/fx-basics | /en/posts/economicInfo/oil-shock-to-usdkrw-korea-transmission | /en/posts/investingInfo/dxy-dollar-index-basics | /en/posts/investingInfo/dxy-market-impact,POSSIBLE_OVERLAP,reports\search-performance-input\bing-queries-2026-04-23_2026-07-19.csv
bing,tnx meaning in finance,tnx meaning in finance,tnxmeaninginfinance,en,false,,0,1,0,2,COMPLETE_EXPORT,true,PLATFORM_EXPORT,/en/posts/personalFinance/apartment-transaction-volume-decline-meaning | /posts/personalFinance/apartment-transaction-volume-decline-meaning | /en/posts/investingInfo/bond-etf-duration-drives-returns | /en/posts/investingInfo/etf-impact-of-tnx | /en/posts/investingInfo/korea-etf-deep-dive-tnx,POSSIBLE_OVERLAP,reports\search-performance-input\bing-queries-2026-04-23_2026-07-19.csv
bing,is it still worth dollar-cost averaging when tech stocks are falling?,is it still worth dollar-cost averaging when tech stocks are falling?,isitstillworthdollarcostaveragingwhentechstocksarefalling,en,false,,0,1,0,1,COMPLETE_EXPORT,true,PLATFORM_EXPORT,/en/tools/dca-calculator | /en/posts/personalFinance/is-dca-better-in-a-bear-market | /en/posts/economicInfo/geopolitics-to-usd-liquidity-fx | /en/posts/economicInfo/gold-geopolitics-real-rates-dollar-uncertainty | /en/posts/investingInfo/dxy-market-impact,POSSIBLE_OVERLAP,reports\search-performance-input\bing-queries-2026-04-23_2026-07-19.csv
bing,"monthly investment amount for families with monthly income of 10,000 yuan with moderate risk preference","monthly investment amount for families with monthly income of 10,000 yuan with moderate risk preference",monthlyinvestmentamountforfamilieswithmonthlyincomeof10000yuanwithmoderateriskpreference,en,false,,0,1,0,10,COMPLETE_EXPORT,true,PLATFORM_EXPORT,/en/posts/personalFinance/monthly-investment-for-100m-table | /en/posts/personalFinance/how-much-per-month-for-100m | /en/posts/personalFinance/how-much-to-invest-monthly-for-target-portfolio | /posts/personalFinance/monthly-investment-for-100m-table | /en/posts/investingInfo/modern-6040-risk-budget,POSSIBLE_OVERLAP,reports\search-performance-input\bing-queries-2026-04-23_2026-07-19.csv
bing,is the korea stock market an indicator for north america,is the korea stock market an indicator for north america,isthekoreastockmarketanindicatorfornorthamerica,en,false,,0,1,0,6,COMPLETE_EXPORT,true,PLATFORM_EXPORT,/en/posts/investingInfo/indicator-marketinfo | /en/posts/investingInfo/sp500-impact-on-korea-kospi | /en/posts/investingInfo/usd-krw-exchange-rate-and-kospi | /en/posts/investingInfo/dxy-market-impact | /en/posts/investingInfo/fx-hedge-vs-fx-exposure-korea-3-conditions,POSSIBLE_OVERLAP,reports\search-performance-input\bing-queries-2026-04-23_2026-07-19.csv
bing,can interest compound 6% per annum on a monthly basis? would that be more interest than 6% per annum on a yearly basis,can interest compound 6% per annum on a monthly basis? would that be more interest than 6% per annum on a yearly basis,caninterestcompound6perannumonamonthlybasiswouldthatbemoreinterestthan6perannumonayearlybasis,en,false,,0,1,0,8,COMPLETE_EXPORT,true,PLATFORM_EXPORT,/en/posts/personalFinance/simple-vs-compound | /en/posts/personalFinance/compound-return-3-5-7-10-table | /en/posts/personalFinance/annual-vs-monthly-compound | /en/posts/personalFinance/high-rate-debt-vs-invest-threshold-rule | /en/posts/personalFinance/how-much-per-month-for-100m,POSSIBLE_OVERLAP,reports\search-performance-input\bing-queries-2026-04-23_2026-07-19.csv
bing,what is cagr in etf,what is cagr in etf,whatiscagrinetf,en,false,,0,1,0,6,COMPLETE_EXPORT,true,PLATFORM_EXPORT,/en/posts/investingInfo/why-check-cagr-etf | /en/posts/personalFinance/what-is-cagr | /en/tools/dca-calculator | /posts/investingInfo/why-check-cagr-etf | /posts/personalFinance/what-is-cagr,POSSIBLE_OVERLAP,reports\search-performance-input\bing-queries-2026-04-23_2026-07-19.csv
bing,what is the difference between monthy and yearly compounding interest,what is the difference between monthy and yearly compounding interest,whatisthedifferencebetweenmonthyandyearlycompoundinginterest,en,false,,0,1,0,9,COMPLETE_EXPORT,true,PLATFORM_EXPORT,/en/posts/investingInfo/usd-krw-exchange-rate-and-kospi | /en/posts/economicInfo/fx-basics | /en/posts/economicInfo/inflation-basics | /en/posts/economicInfo/interest-rate-basics | /en/posts/economicInfo/real-rates-and-breakevens,POSSIBLE_OVERLAP,reports\search-performance-input\bing-queries-2026-04-23_2026-07-19.csv
bing,what happens to stocks when dxy expands,what happens to stocks when dxy expands,whathappenstostockswhendxyexpands,en,false,,0,1,0,1,COMPLETE_EXPORT,true,PLATFORM_EXPORT,/en/posts/investingInfo/dxy-dollar-index-basics | /en/posts/investingInfo/dxy-market-impact | /en/posts/economicInfo/fx-basics | /en/posts/economicInfo/geopolitics-to-usd-liquidity-fx | /en/posts/economicInfo/gold-geopolitics-real-rates-dollar-uncertainty,POSSIBLE_OVERLAP,reports\search-performance-input\bing-queries-2026-04-23_2026-07-19.csv
bing,서울시 아파트 랭킹 순위,서울시 아파트 랭킹 순위,서울시아파트랭킹순위,ko,false,,0,1,0,5,COMPLETE_EXPORT,true,PLATFORM_EXPORT,/market | /market/real-estate | /market/real-estate/gangnam-top100 | /market/real-estate/gangnam3-top100 | /market/real-estate/magok-top100,POSSIBLE_OVERLAP,reports\search-performance-input\bing-queries-2026-04-23_2026-07-19.csv
bing,maximum loss calculation for low-volatility etf bear market dollar-cost averaging,maximum loss calculation for low-volatility etf bear market dollar-cost averaging,maximumlosscalculationforlowvolatilityetfbearmarketdollarcostaveraging,en,false,,0,1,0,9,COMPLETE_EXPORT,true,PLATFORM_EXPORT,/en/posts/personalFinance/is-dca-better-in-a-bear-market | /en/tools/dca-calculator | /en/posts/investingInfo/korea-etf-deep-dive-tnx | /en/posts/economicInfo/hormuz-risk-oil-insurance-freight-premium | /en/posts/investingInfo/etf-impact-of-tnx,POSSIBLE_OVERLAP,reports\search-performance-input\bing-queries-2026-04-23_2026-07-19.csv
bing,middle east oil insurance and how it works,middle east oil insurance and how it works,middleeastoilinsuranceandhowitworks,en,false,,0,1,0,1,COMPLETE_EXPORT,true,PLATFORM_EXPORT,/en/posts/economicInfo/hormuz-risk-oil-insurance-freight-premium | /en/posts/economicInfo/oil-shock-to-usdkrw-korea-transmission | /en/posts/economicInfo/war-risk-oil-supply-insurance-shipping | /en/posts/economicInfo/eu-russia-gas-phaseout-price-channel | /en/posts/economicInfo/interest-rate-basics,POSSIBLE_OVERLAP,reports\search-performance-input\bing-queries-2026-04-23_2026-07-19.csv
bing,미국 명목 이자율 기대인플레이션 실질금리,미국 명목 이자율 기대인플레이션 실질금리,미국명목이자율기대인플레이션실질금리,ko,false,,0,1,0,4,COMPLETE_EXPORT,true,PLATFORM_EXPORT,/posts/economicInfo/real-rates-and-breakevens | /posts/economicInfo/gold-geopolitics-real-rates-dollar-uncertainty | /posts/personalFinance/high-rate-debt-vs-invest-threshold-rule,POSSIBLE_OVERLAP,reports\search-performance-input\bing-queries-2026-04-23_2026-07-19.csv
bing,물가가 오르면 왜 금리 인상을 하는가?,물가가 오르면 왜 금리 인상을 하는가?,물가가오르면왜금리인상을하는가,ko,false,,0,1,0,8,COMPLETE_EXPORT,true,PLATFORM_EXPORT,/posts/economicInfo/inflation-rate-basics,LIMITED_DATA,reports\search-performance-input\bing-queries-2026-04-23_2026-07-19.csv
bing,아파트 가격대 필요한 금액,아파트 가격대 필요한 금액,아파트가격대필요한금액,ko,false,,1,1,1,2,COMPLETE_EXPORT,true,PLATFORM_EXPORT,/market | /market/real-estate | /market/real-estate/gangnam-top100 | /market/real-estate/gangnam3-top100 | /market/real-estate/magok-top100,POSSIBLE_OVERLAP,reports\search-performance-input\bing-queries-2026-04-23_2026-07-19.csv
bing,dca 시뮬레이션,dca 시뮬레이션,dca시뮬레이션,ko,false,,1,1,1,4,COMPLETE_EXPORT,true,PLATFORM_EXPORT,/en/posts/investingInfo/dca-consistency-7-fail-patterns | /en/posts/investingInfo/diagnose-investing-skill-with-cagr | /en/posts/investingInfo/why-check-cagr-etf | /en/posts/personalFinance/dca-fx-volatility-decomposition | /en/posts/personalFinance/dca-step-up-ruleset,POSSIBLE_OVERLAP,reports\search-performance-input\bing-queries-2026-04-23_2026-07-19.csv
bing,how much monthly surplus is suitable for leverage addition,how much monthly surplus is suitable for leverage addition,howmuchmonthlysurplusissuitableforleverageaddition,en,false,,0,1,0,4,COMPLETE_EXPORT,true,PLATFORM_EXPORT,/en/posts/personalFinance/how-much-per-month-for-100m | /en/posts/personalFinance/how-much-to-invest-monthly-for-target-portfolio | /posts/personalFinance/how-much-monthly-invest-for-100m | /posts/personalFinance/how-much-per-month-for-100m | /en/posts/investingInfo/sp500-impact-on-korea-kospi,POSSIBLE_OVERLAP,reports\search-performance-input\bing-queries-2026-04-23_2026-07-19.csv
bing,복리 단리 공식,복리 단리 공식,복리단리공식,ko,false,,0,1,0,6,COMPLETE_EXPORT,true,PLATFORM_EXPORT,,LIMITED_DATA,reports\search-performance-input\bing-queries-2026-04-23_2026-07-19.csv
bing,how dxy calculated,how dxy calculated,howdxycalculated,en,false,,0,1,0,9,COMPLETE_EXPORT,true,PLATFORM_EXPORT,/en/posts/investingInfo/dxy-market-impact | /en/posts/economicInfo/eu-russia-gas-phaseout-price-channel | /en/posts/economicInfo/indicator-basics | /en/posts/economicInfo/interest-rate-basics | /en/posts/economicInfo/oil-shock-to-usdkrw-korea-transmission,POSSIBLE_OVERLAP,reports\search-performance-input\bing-queries-2026-04-23_2026-07-19.csv
bing,dollar index explained for dummies,dollar index explained for dummies,dollarindexexplainedfordummies,en,false,,0,1,0,5,COMPLETE_EXPORT,true,PLATFORM_EXPORT,/en/posts/investingInfo/dxy-dollar-index-basics | /en/posts/economicInfo/hormuz-risk-oil-insurance-freight-premium | /en/tools/dca-calculator | /posts/investingInfo/dxy-dollar-index-basics | /en/posts/economicInfo/geopolitics-to-usd-liquidity-fx,POSSIBLE_OVERLAP,reports\search-performance-input\bing-queries-2026-04-23_2026-07-19.csv
bing,금리가 하락하면 물가가 오르나요,금리가 하락하면 물가가 오르나요,금리가하락하면물가가오르나요,ko,false,,0,1,0,8,COMPLETE_EXPORT,true,PLATFORM_EXPORT,/posts/economicInfo/inflation-rate-basics | /posts/economicInfo/policy-rate-cut-market-rates,POSSIBLE_OVERLAP,reports\search-performance-input\bing-queries-2026-04-23_2026-07-19.csv
bing,서울강남 아파트값,서울강남 아파트값,서울강남아파트값,ko,false,,0,1,0,7,COMPLETE_EXPORT,true,PLATFORM_EXPORT,/market/real-estate/gangnam-top100,LIMITED_DATA,reports\search-performance-input\bing-queries-2026-04-23_2026-07-19.csv
bing,why is cagr more useful than simple percentage interest,why is cagr more useful than simple percentage interest,whyiscagrmoreusefulthansimplepercentageinterest,en,false,,0,1,0,6,COMPLETE_EXPORT,true,PLATFORM_EXPORT,/en/posts/investingInfo/why-check-cagr-etf | /en/posts/personalFinance/simple-vs-compound | /posts/investingInfo/why-check-cagr-etf | /en/posts/economicInfo/gold-geopolitics-real-rates-dollar-uncertainty | /en/posts/economicInfo/inflation-basics,POSSIBLE_OVERLAP,reports\search-performance-input\bing-queries-2026-04-23_2026-07-19.csv
bing,what are breakevens vs real yields,what are breakevens vs real yields,whatarebreakevensvsrealyields,en,false,,0,1,0,3,COMPLETE_EXPORT,true,PLATFORM_EXPORT,/en/posts/economicInfo/fx-basics | /en/posts/economicInfo/real-rates-and-breakevens | /en/posts/personalFinance/apartment-transaction-volume-decline-meaning | /en/posts/personalFinance/rent-jeonse-buy-cashflow-opportunity-cost | /posts/economicInfo/real-rates-and-breakevens,POSSIBLE_OVERLAP,reports\search-performance-input\bing-queries-2026-04-23_2026-07-19.csv
bing,what is tnx.co.nz,what is tnx.co.nz,whatistnxconz,en,false,,0,1,0,6,COMPLETE_EXPORT,true,PLATFORM_EXPORT,/en/posts/economicInfo/fx-basics | /en/posts/investingInfo/bond-etf-duration-drives-returns | /en/posts/investingInfo/dxy-dollar-index-basics | /en/posts/investingInfo/etf-impact-of-tnx | /en/posts/investingInfo/korea-etf-deep-dive-tnx,POSSIBLE_OVERLAP,reports\search-performance-input\bing-queries-2026-04-23_2026-07-19.csv
bing,how much should you invest monthly to let compound interest snowball?,how much should you invest monthly to let compound interest snowball?,howmuchshouldyouinvestmonthlytoletcompoundinterestsnowball,en,false,,0,1,0,4,COMPLETE_EXPORT,true,PLATFORM_EXPORT,/en/posts/personalFinance/how-much-per-month-for-100m | /en/posts/personalFinance/how-much-to-invest-monthly-for-target-portfolio | /posts/personalFinance/how-much-monthly-invest-for-100m | /en/posts/personalFinance/high-rate-debt-vs-invest-threshold-rule | /en/posts/personalFinance/simple-vs-compound,POSSIBLE_OVERLAP,reports\search-performance-input\bing-queries-2026-04-23_2026-07-19.csv
bing,gs타임즈 호매실동,gs타임즈 호매실동,gs타임즈호매실동,ko,false,,0,1,0,9,COMPLETE_EXPORT,true,PLATFORM_EXPORT,,LIMITED_DATA,reports\search-performance-input\bing-queries-2026-04-23_2026-07-19.csv
bing,korea market vs sp500,korea market vs sp500,koreamarketvssp500,en,false,,0,1,0,5,COMPLETE_EXPORT,true,PLATFORM_EXPORT,/en/posts/investingInfo/sp500-impact-on-korea-kospi | /en/posts/economicInfo/oil-shock-to-usdkrw-korea-transmission | /en/posts/investingInfo/etf-impact-of-tnx | /en/posts/investingInfo/fx-hedge-vs-fx-exposure-korea-3-conditions | /en/posts/investingInfo/korea-etf-deep-dive-tnx,POSSIBLE_OVERLAP,reports\search-performance-input\bing-queries-2026-04-23_2026-07-19.csv
bing,how does interest rates affect kospi?,how does interest rates affect kospi?,howdoesinterestratesaffectkospi,en,false,,0,1,0,2,COMPLETE_EXPORT,true,PLATFORM_EXPORT,/en/posts/economicInfo/interest-rate-basics | /en/posts/investingInfo/sp500-impact-on-korea-kospi | /en/posts/economicInfo/gold-geopolitics-real-rates-dollar-uncertainty | /en/posts/economicInfo/inflation-basics | /en/posts/investingInfo/dxy-market-impact,POSSIBLE_OVERLAP,reports\search-performance-input\bing-queries-2026-04-23_2026-07-19.csv
bing,금리의 개념을 정확히 설명해 봐,금리의 개념을 정확히 설명해 봐,금리의개념을정확히설명해봐,ko,false,,0,1,0,10,COMPLETE_EXPORT,true,PLATFORM_EXPORT,/posts/economicInfo/inflation-rate-basics,LIMITED_DATA,reports\search-performance-input\bing-queries-2026-04-23_2026-07-19.csv
bing,dca추가 진입가가 뭐야?,dca추가 진입가가 뭐야?,dca추가진입가가뭐야,ko,false,,0,1,0,9,COMPLETE_EXPORT,true,PLATFORM_EXPORT,,LIMITED_DATA,reports\search-performance-input\bing-queries-2026-04-23_2026-07-19.csv
bing,what does a 7% cagr mean,what does a 7% cagr mean,whatdoesa7cagrmean,en,false,,0,1,0,2,COMPLETE_EXPORT,true,PLATFORM_EXPORT,/en/posts/investingInfo/usd-krw-exchange-rate-and-kospi | /en/posts/personalFinance/apartment-transaction-volume-decline-meaning | /en/posts/personalFinance/what-is-cagr | /posts/personalFinance/what-is-cagr | /en/posts/economicInfo/fx-basics,POSSIBLE_OVERLAP,reports\search-performance-input\bing-queries-2026-04-23_2026-07-19.csv
bing,"why when tnx is down , t-bonds are up","why when tnx is down , t-bonds are up",whywhentnxisdowntbondsareup,en,false,,0,1,0,3,COMPLETE_EXPORT,true,PLATFORM_EXPORT,/en/posts/investingInfo/korea-etf-deep-dive-tnx | /en/posts/economicInfo/gold-geopolitics-real-rates-dollar-uncertainty | /en/posts/investingInfo/bond-etf-duration-drives-returns | /en/posts/economicInfo/geopolitics-to-usd-liquidity-fx | /en/posts/economicInfo/policy-rate-cut-market-rates,POSSIBLE_OVERLAP,reports\search-performance-input\bing-queries-2026-04-23_2026-07-19.csv
bing,환율이 움직이는 원인,환율이 움직이는 원인,환율이움직이는원인,ko,false,,0,1,0,7,COMPLETE_EXPORT,true,PLATFORM_EXPORT,/posts/economicInfo/fx-basics | /posts/economicInfo/war-risk-oil-supply-insurance-shipping | /posts/investingInfo/tnx-basics,POSSIBLE_OVERLAP,reports\search-performance-input\bing-queries-2026-04-23_2026-07-19.csv
bing,usdkrw and kospi correlation,usdkrw and kospi correlation,usdkrwandkospicorrelation,en,false,,0,1,0,6,COMPLETE_EXPORT,true,PLATFORM_EXPORT,/en/posts/economicInfo/oil-shock-to-usdkrw-korea-transmission | /en/posts/investingInfo/dxy-dollar-index-basics | /en/posts/investingInfo/dxy-market-impact | /en/posts/investingInfo/sp500-impact-on-korea-kospi | /en/posts/investingInfo/usd-krw-exchange-rate-and-kospi,POSSIBLE_OVERLAP,reports\search-performance-input\bing-queries-2026-04-23_2026-07-19.csv
