url,locale,content_type,category,role,title,title_length,description_length,h1,inbound_internal_links,outbound_internal_links,snippet_risk,overlap_group,overlap_group_confidence,overlap_group_source,manual_review_required,title_source,description_source,priority,recommended_action,source_file
/posts/personalFinance/dca-step-up-ruleset,ko,post,personalFinance,SUPPORTING_ARTICLE,DCA의 핵심은 ‘월 납입액 설계’다: 증액(스텝업)·감액·일시중단 조건을 운영규칙으로 만드는 법,54,140,DCA의 핵심은 ‘월 납입액 설계’다: 증액(스텝업)·감액·일시중단 조건을 운영규칙으로 만드는 법,1,9,post_template_view_count_protected_by_data_nosnippet|post_template_empty_comments_protected_by_data_nosnippet|post_template_share_buttons_protected_by_data_nosnippet,compound-goal,high,url_slug_title_h1_description,false,frontmatter.title,frontmatter.description,P1,P1-2 add contextual internal links,content/posts/personalFinance/ko/dca-step-up-ruleset.md
/posts/personalFinance/dca-vs-lump-sum-when-results-differ,ko,post,personalFinance,SUPPORTING_ARTICLE,"적립식 투자와 일괄투자, 언제 결과가 달라질까? DCA 비교 계산법",37,87,"적립식 투자와 일괄투자, 언제 결과가 달라질까? DCA 비교 계산법",1,4,post_template_view_count_protected_by_data_nosnippet|post_template_empty_comments_protected_by_data_nosnippet|post_template_share_buttons_protected_by_data_nosnippet,dca-cagr,high,url_slug_title_h1_description,false,frontmatter.seoTitle,frontmatter.seoDescription,P1,P1-2 add contextual internal links,content/posts/personalFinance/ko/dca-vs-lump-sum-when-results-differ.md
/posts/personalFinance/dca-vs-lumpsum-decision-rules,ko,post,personalFinance,SUPPORTING_ARTICLE,DCA vs 일시금투자: 기대수익이 아니라 ‘후회·중단·변동성(실행 리스크)’로 결정하는 3단계 규칙,56,107,DCA vs 일시금투자: 기대수익이 아니라 ‘후회·중단·변동성(실행 리스크)’로 결정하는 3단계 규칙,5,8,post_template_view_count_protected_by_data_nosnippet|post_template_empty_comments_protected_by_data_nosnippet|post_template_share_buttons_protected_by_data_nosnippet,dca-cagr,high,url_slug_title_h1_description,false,frontmatter.title,frontmatter.description,P1,Monitor or low-priority editorial refresh,content/posts/personalFinance/ko/dca-vs-lumpsum-decision-rules.md
/posts/personalFinance/dsr-40-income-loan-limit-table,ko,post,personalFinance,SUPPORTING_ARTICLE,DSR 40% 연봉별 대출 한도표 | 연봉별 주담대 한도·대출 가능액,38,121,DSR 40% 연봉별 대출 한도표 | 연봉별 주담대 한도·대출 가능액,6,7,post_template_view_count_protected_by_data_nosnippet|post_template_empty_comments_protected_by_data_nosnippet|post_template_share_buttons_protected_by_data_nosnippet,real-estate-loan,high,url_slug_title_h1_description,false,frontmatter.seoTitle,frontmatter.seoDescription,P1,P1-2 internal CTA/link structure review,content/posts/personalFinance/ko/dsr-40-income-loan-limit-table.md
/posts/personalFinance/dsr-pass-ltv-cash-bottleneck,ko,post,personalFinance,SUPPORTING_ARTICLE,DSR 통과 후 LTV 현금 부대비용 병목 이해하기 | 아파트 구매 가능 금액,43,74,DSR 통과 후 LTV 현금 부대비용 병목 이해하기 | 아파트 구매 가능 금액,8,5,post_template_view_count_protected_by_data_nosnippet|post_template_empty_comments_protected_by_data_nosnippet|post_template_share_buttons_protected_by_data_nosnippet,real-estate-loan,high,url_slug_title_h1_description,false,frontmatter.seoTitle,frontmatter.seoDescription,P1,P1-2 internal CTA/link structure review,content/posts/personalFinance/ko/dsr-pass-ltv-cash-bottleneck.md
/posts/personalFinance/emergency-fund-by-risk,ko,post,personalFinance,SUPPORTING_ARTICLE,비상금은 ‘몇 개월’이 아니라 ‘리스크’로 정한다: 직장·가족·대출 기준표로 끝내기,46,119,비상금은 ‘몇 개월’이 아니라 ‘리스크’로 정한다: 직장·가족·대출 기준표로 끝내기,14,10,post_template_view_count_protected_by_data_nosnippet|post_template_empty_comments_protected_by_data_nosnippet|post_template_share_buttons_protected_by_data_nosnippet,real-estate-loan,high,url_slug_title_h1_description,false,frontmatter.title,frontmatter.description,P1,P1-2 internal CTA/link structure review,content/posts/personalFinance/ko/emergency-fund-by-risk.md
/posts/personalFinance/fire-3-numbers-spending-horizon-withdrawal,ko,post,personalFinance,SUPPORTING_ARTICLE,은퇴자산 목표는 ‘3개 숫자’로 결정된다: 연지출·은퇴기간·인출률(4%룰 오해까지) + FIRE 툴로 10분 계산,63,139,은퇴자산 목표는 ‘3개 숫자’로 결정된다: 연지출·은퇴기간·인출률(4%룰 오해까지) + FIRE 툴로 10분 계산,3,9,post_template_view_count_protected_by_data_nosnippet|post_template_empty_comments_protected_by_data_nosnippet|post_template_share_buttons_protected_by_data_nosnippet,real-estate-loan,high,url_slug_title_h1_description,false,frontmatter.title,frontmatter.description,P1,P1-2 internal CTA/link structure review,content/posts/personalFinance/ko/fire-3-numbers-spending-horizon-withdrawal.md
/posts/personalFinance/fire-assumption-errors-7-fixes,ko,post,personalFinance,SUPPORTING_ARTICLE,FIRE 계산이 틀리는 가장 흔한 이유 7가지: 수익률·인플레·세금·현금흐름 가정을 현실로 내리는 법 + 툴로 민감도 체크,68,154,FIRE 계산이 틀리는 가장 흔한 이유 7가지: 수익률·인플레·세금·현금흐름 가정을 현실로 내리는 법 + 툴로 민감도 체크,0,9,post_template_view_count_protected_by_data_nosnippet|post_template_empty_comments_protected_by_data_nosnippet|post_template_share_buttons_protected_by_data_nosnippet,compound-goal,high,url_slug_title_h1_description,false,frontmatter.title,frontmatter.description,P1,P1-2 add contextual internal links,content/posts/personalFinance/ko/fire-assumption-errors-7-fixes.md
/posts/personalFinance/fire-sequence-risk-first-5-years,ko,post,personalFinance,SUPPORTING_ARTICLE,은퇴 직전·직후 5년이 FIRE를 결정한다: ‘순서 리스크’(초반 급락)와 인출 전략을 정리 + 툴로 스트레스 테스트,65,163,은퇴 직전·직후 5년이 FIRE를 결정한다: ‘순서 리스크’(초반 급락)와 인출 전략을 정리 + 툴로 스트레스 테스트,1,9,post_template_view_count_protected_by_data_nosnippet|post_template_empty_comments_protected_by_data_nosnippet|post_template_share_buttons_protected_by_data_nosnippet,real-estate-loan,high,url_slug_title_h1_description,false,frontmatter.title,frontmatter.description,P1,P1-2 internal CTA/link structure review,content/posts/personalFinance/ko/fire-sequence-risk-first-5-years.md
/posts/personalFinance/fire-spending-buckets-essential-choice-insurance,ko,post,personalFinance,LOW_PRIORITY,은퇴 지출은 ‘필수·선택·보험(리스크 비용)’으로 나눠야 흔들리지 않는다: 생활비 설계 + FIRE 시뮬레이터로 안전마진 잡기,70,127,은퇴 지출은 ‘필수·선택·보험(리스크 비용)’으로 나눠야 흔들리지 않는다: 생활비 설계 + FIRE 시뮬레이터로 안전마진 잡기,0,9,post_template_view_count_protected_by_data_nosnippet|post_template_empty_comments_protected_by_data_nosnippet|post_template_share_buttons_protected_by_data_nosnippet,fire-retirement,high,url_slug_title_h1_description,false,frontmatter.title,frontmatter.description,P2,P1-2 add contextual internal links,content/posts/personalFinance/ko/fire-spending-buckets-essential-choice-insurance.md
/posts/personalFinance/first-home-buyer-budget-calculation,ko,post,personalFinance,SUPPORTING_ARTICLE,생애최초 주택 구입 예산 계산 | DSR LTV 현금흐름 체크,34,87,생애최초 주택 구입 예산 계산 | DSR LTV 현금흐름 체크,0,6,post_template_view_count_protected_by_data_nosnippet|post_template_empty_comments_protected_by_data_nosnippet|post_template_share_buttons_protected_by_data_nosnippet,real-estate-loan,high,url_slug_title_h1_description,false,frontmatter.seoTitle,frontmatter.seoDescription,P1,P1-2 internal CTA/link structure review,content/posts/personalFinance/ko/first-home-buyer-budget-calculation.md
/posts/personalFinance/goal-amount-fast-strategy,ko,post,personalFinance,SUPPORTING_ARTICLE,목표 금액 빨리 모으는 법: 원금·수익률·기간 중 무엇을 바꿀까?,36,73,목표 금액 빨리 모으는 법: 원금·수익률·기간 중 무엇을 바꿀까?,7,7,post_template_view_count_protected_by_data_nosnippet|post_template_empty_comments_protected_by_data_nosnippet|post_template_share_buttons_protected_by_data_nosnippet,compound-goal,high,url_slug_title_h1_description,false,frontmatter.seoTitle,frontmatter.seoDescription,P1,Monitor or low-priority editorial refresh,content/posts/personalFinance/ko/goal-amount-fast-strategy.md
/posts/personalFinance/high-rate-debt-vs-invest-threshold-rule,ko,post,personalFinance,SUPPORTING_ARTICLE,"고금리 시대: 빚부터 갚을까, 투자부터 할까? (이자율 ‘임계값’ 룰)",39,179,"고금리 시대: 빚부터 갚을까, 투자부터 할까? (이자율 ‘임계값’ 룰)",10,9,post_template_view_count_protected_by_data_nosnippet|post_template_empty_comments_protected_by_data_nosnippet|post_template_share_buttons_protected_by_data_nosnippet,real-estate-loan,high,url_slug_title_h1_description,false,frontmatter.title,frontmatter.description,P1,P1-2 internal CTA/link structure review,content/posts/personalFinance/ko/high-rate-debt-vs-invest-threshold-rule.md
/posts/personalFinance/how-much-monthly-invest-for-100m,ko,post,personalFinance,SUPPORTING_ARTICLE,1억원 만들려면 매달 얼마를 투자해야 할까? 목표금액별 적립식 투자 계산,40,103,1억원 만들려면 매달 얼마를 투자해야 할까? 목표금액별 적립식 투자 계산,1,4,post_template_view_count_protected_by_data_nosnippet|post_template_empty_comments_protected_by_data_nosnippet|post_template_share_buttons_protected_by_data_nosnippet,compound-goal,high,url_slug_title_h1_description,false,frontmatter.seoTitle,frontmatter.seoDescription,P1,P1-2 add contextual internal links,content/posts/personalFinance/ko/how-much-monthly-invest-for-100m.md
/posts/personalFinance/how-much-per-month-for-100m,ko,post,personalFinance,SUPPORTING_ARTICLE,1억 모으려면 월 얼마? 5년·10년·15년 필요 투자금,31,99,1억 모으려면 월 얼마? 5년·10년·15년 필요 투자금,8,7,post_template_view_count_protected_by_data_nosnippet|post_template_empty_comments_protected_by_data_nosnippet|post_template_share_buttons_protected_by_data_nosnippet,compound-goal,high,url_slug_title_h1_description,false,frontmatter.seoTitle,frontmatter.seoDescription,P1,Monitor or low-priority editorial refresh,content/posts/personalFinance/ko/how-much-per-month-for-100m.md
/posts/personalFinance/how-to-read-apartment-transaction-prices,ko,post,personalFinance,SUPPORTING_ARTICLE,아파트 실거래가 보는 법 | 평균가 중앙값 평단가 거래량,31,95,아파트 실거래가 보는 법 | 평균가 중앙값 평단가 거래량,0,6,post_template_view_count_protected_by_data_nosnippet|post_template_empty_comments_protected_by_data_nosnippet|post_template_share_buttons_protected_by_data_nosnippet,real-estate-loan,high,url_slug_title_h1_description,false,frontmatter.seoTitle,frontmatter.seoDescription,P1,P1-2 internal CTA/link structure review,content/posts/personalFinance/ko/how-to-read-apartment-transaction-prices.md
/posts/personalFinance/inflation-household-survival-strategy,ko,post,personalFinance,LOW_PRIORITY,"물가 상승 시대의 가계 생존전략: 생활비/고정비 줄이기, 현금흐름 관리(가계부·예산·비상금)",51,116,"물가 상승 시대의 가계 생존전략: 생활비/고정비 줄이기, 현금흐름 관리(가계부·예산·비상금)",7,10,post_template_view_count_protected_by_data_nosnippet|post_template_empty_comments_protected_by_data_nosnippet|post_template_share_buttons_protected_by_data_nosnippet,macro-market,high,url_slug_title_h1_description,false,frontmatter.title,frontmatter.description,P2,Monitor or low-priority editorial refresh,content/posts/personalFinance/ko/inflation-household-survival-strategy.md
/posts/personalFinance/interest-rate-1p-loan-limit-impact,ko,post,personalFinance,SUPPORTING_ARTICLE,금리 1%p 상승 시 주담대 한도 변화 | DSR/LTV 계산기,35,92,금리 1%p 상승 시 주담대 한도 변화 | DSR/LTV 계산기,6,5,post_template_view_count_protected_by_data_nosnippet|post_template_empty_comments_protected_by_data_nosnippet|post_template_share_buttons_protected_by_data_nosnippet,real-estate-loan,high,url_slug_title_h1_description,false,frontmatter.seoTitle,frontmatter.seoDescription,P1,P1-2 internal CTA/link structure review,content/posts/personalFinance/ko/interest-rate-1p-loan-limit-impact.md
/posts/personalFinance/is-dca-better-in-bear-market,ko,post,personalFinance,SUPPORTING_ARTICLE,하락장에서 적립식 투자가 유리하다는 말은 진짜일까? DCA 시나리오로 보기,41,90,하락장에서 적립식 투자가 유리하다는 말은 진짜일까? DCA 시나리오로 보기,0,4,post_template_view_count_protected_by_data_nosnippet|post_template_empty_comments_protected_by_data_nosnippet|post_template_share_buttons_protected_by_data_nosnippet,dca-cagr,high,url_slug_title_h1_description,false,frontmatter.seoTitle,frontmatter.seoDescription,P1,P1-2 add contextual internal links,content/posts/personalFinance/ko/is-dca-better-in-bear-market.md
/posts/personalFinance/jeonse-to-home-purchase-cash-needed,ko,post,personalFinance,SUPPORTING_ARTICLE,전세에서 매매 갈아타기 필요한 현금 | DSR LTV 계산,32,80,전세에서 매매 갈아타기 필요한 현금 | DSR LTV 계산,0,6,post_template_view_count_protected_by_data_nosnippet|post_template_empty_comments_protected_by_data_nosnippet|post_template_share_buttons_protected_by_data_nosnippet,real-estate-loan,high,url_slug_title_h1_description,false,frontmatter.seoTitle,frontmatter.seoDescription,P1,P1-2 internal CTA/link structure review,content/posts/personalFinance/ko/jeonse-to-home-purchase-cash-needed.md
/posts/personalFinance/large-apartment-complex-households-price-stability,ko,post,personalFinance,SUPPORTING_ARTICLE,대단지 아파트 가격 안정성 | 세대수 거래량 평단가 보는 법,33,92,대단지 아파트 가격 안정성 | 세대수 거래량 평단가 보는 법,0,5,post_template_view_count_protected_by_data_nosnippet|post_template_empty_comments_protected_by_data_nosnippet|post_template_share_buttons_protected_by_data_nosnippet,real-estate-loan,high,url_slug_title_h1_description,false,frontmatter.seoTitle,frontmatter.seoDescription,P1,P1-2 internal CTA/link structure review,content/posts/personalFinance/ko/large-apartment-complex-households-price-stability.md
/posts/personalFinance/ltv-dsr-calculator-guide,ko,post,personalFinance,SUPPORTING_ARTICLE,LTV DSR 계산기 사용법: 주담대 한도 계산 순서,29,108,LTV DSR 계산기 사용법: 주담대 한도 계산 순서,0,6,post_template_view_count_protected_by_data_nosnippet|post_template_empty_comments_protected_by_data_nosnippet|post_template_share_buttons_protected_by_data_nosnippet,real-estate-loan,high,url_slug_title_h1_description,false,frontmatter.seoTitle,frontmatter.seoDescription,P1,P1-2 internal CTA/link structure review,content/posts/personalFinance/ko/ltv-dsr-calculator-guide.md
/posts/personalFinance/monthly-dca-10-year-result,ko,post,personalFinance,SUPPORTING_ARTICLE,월 50만원 적립식 투자 10년 후 예상 금액: DCA 계산 예시,36,80,월 50만원 적립식 투자 10년 후 예상 금액: DCA 계산 예시,8,11,post_template_view_count_protected_by_data_nosnippet|post_template_empty_comments_protected_by_data_nosnippet|post_template_share_buttons_protected_by_data_nosnippet,dca-cagr,high,url_slug_title_h1_description,false,frontmatter.seoTitle,frontmatter.seoDescription,P1,Monitor or low-priority editorial refresh,content/posts/personalFinance/ko/monthly-dca-10-year-result.md
/posts/personalFinance/monthly-investment-for-100m-table,ko,post,personalFinance,SUPPORTING_ARTICLE,1억 만들기 월 투자금 표 | 5년 10년 15년 20년 수익률별 계산,39,74,1억 만들기 월 투자금 표 | 5년 10년 15년 20년 수익률별 계산,1,5,post_template_view_count_protected_by_data_nosnippet|post_template_empty_comments_protected_by_data_nosnippet|post_template_share_buttons_protected_by_data_nosnippet,compound-goal,high,url_slug_title_h1_description,false,frontmatter.seoTitle,frontmatter.seoDescription,P1,P1-2 add contextual internal links,content/posts/personalFinance/ko/monthly-investment-for-100m-table.md
/posts/personalFinance/mortgage-risk-checklist-dsr-variable,ko,post,personalFinance,SUPPORTING_ARTICLE,아파트 매수 전 대출 리스크 체크리스트 | DSR LTV 금리 비상금,38,77,아파트 매수 전 대출 리스크 체크리스트 | DSR LTV 금리 비상금,8,5,post_template_view_count_protected_by_data_nosnippet|post_template_empty_comments_protected_by_data_nosnippet|post_template_share_buttons_protected_by_data_nosnippet,real-estate-loan,high,url_slug_title_h1_description,false,frontmatter.seoTitle,frontmatter.seoDescription,P1,P1-2 internal CTA/link structure review,content/posts/personalFinance/ko/mortgage-risk-checklist-dsr-variable.md
/posts/personalFinance/personal-finance-3pillars,ko,post,personalFinance,LOW_PRIORITY,가계 재무 3대장: 예산·비상금·장기투자를 먼저 세팅하라,31,81,가계 재무 3대장: 예산·비상금·장기투자를 먼저 세팅하라,11,10,post_template_view_count_protected_by_data_nosnippet|post_template_empty_comments_protected_by_data_nosnippet|post_template_share_buttons_protected_by_data_nosnippet,general,low,no_primary_overlap_signal,true,frontmatter.title,frontmatter.description,P3,Monitor or low-priority editorial refresh,content/posts/personalFinance/ko/personal-finance-3pillars.md
/posts/personalFinance/personal-start-5steps,ko,post,personalFinance,SUPPORTING_ARTICLE,사회초년생 월급 관리 5단계: 예산·비상금·복리 투자 시작법,33,64,사회초년생 월급 관리 5단계: 예산·비상금·복리 투자 시작법,1,7,post_template_view_count_protected_by_data_nosnippet|post_template_empty_comments_protected_by_data_nosnippet|post_template_share_buttons_protected_by_data_nosnippet,compound-goal,high,url_slug_title_h1_description,false,frontmatter.seoTitle,frontmatter.seoDescription,P1,P1-2 add contextual internal links,content/posts/personalFinance/ko/personal-start-5steps.md
/posts/personalFinance/rent-jeonse-buy-cashflow-opportunity-cost,ko,post,personalFinance,SUPPORTING_ARTICLE,"전세·월세·매매, 무엇이 ‘더 싸다’가 아니라 무엇이 ‘내게 더 안전하다’인가: 현금흐름·기회비용·리스크 3표로 끝내기",66,122,"전세·월세·매매, 무엇이 ‘더 싸다’가 아니라 무엇이 ‘내게 더 안전하다’인가: 현금흐름·기회비용·리스크 3표로 끝내기",2,10,post_template_view_count_protected_by_data_nosnippet|post_template_empty_comments_protected_by_data_nosnippet|post_template_share_buttons_protected_by_data_nosnippet,real-estate-loan,medium,tags_only,true,frontmatter.title,frontmatter.description,P1,P1-2 internal CTA/link structure review,content/posts/personalFinance/ko/rent-jeonse-buy-cashflow-opportunity-cost.md
/posts/personalFinance/salary-40m-mortgage-limit,ko,post,personalFinance,SUPPORTING_ARTICLE,연봉 4000만원 주담대 가능액 계산 | DSR 40% LTV 예산표,38,78,연봉 4000만원 주담대 가능액 계산 | DSR 40% LTV 예산표,0,5,post_template_view_count_protected_by_data_nosnippet|post_template_empty_comments_protected_by_data_nosnippet|post_template_share_buttons_protected_by_data_nosnippet,real-estate-loan,high,url_slug_title_h1_description,false,frontmatter.seoTitle,frontmatter.seoDescription,P1,P1-2 internal CTA/link structure review,content/posts/personalFinance/ko/salary-40m-mortgage-limit.md
/posts/personalFinance/salary-50m-dsr-40-loan-limit,ko,post,personalFinance,SUPPORTING_ARTICLE,연봉 5000만원 DSR 40% 대출 가능액 | 주담대 한도표,34,83,연봉 5000만원 DSR 40% 대출 가능액 | 주담대 한도표,0,6,post_template_view_count_protected_by_data_nosnippet|post_template_empty_comments_protected_by_data_nosnippet|post_template_share_buttons_protected_by_data_nosnippet,real-estate-loan,high,url_slug_title_h1_description,false,frontmatter.seoTitle,frontmatter.seoDescription,P1,P1-2 internal CTA/link structure review,content/posts/personalFinance/ko/salary-50m-dsr-40-loan-limit.md
/posts/personalFinance/simple-vs-compound,ko,post,personalFinance,SUPPORTING_ARTICLE,단리 vs 복리 계산: 월 30만원 투자 예시로 보는 장기 차이,35,65,단리 vs 복리 계산: 월 30만원 투자 예시로 보는 장기 차이,8,8,post_template_view_count_protected_by_data_nosnippet|post_template_empty_comments_protected_by_data_nosnippet|post_template_share_buttons_protected_by_data_nosnippet,compound-goal,high,url_slug_title_h1_description,false,frontmatter.seoTitle,frontmatter.seoDescription,P1,Monitor or low-priority editorial refresh,content/posts/personalFinance/ko/simple-vs-compound.md
/posts/personalFinance/what-is-cagr,ko,post,personalFinance,SUPPORTING_ARTICLE,CAGR 계산법: 단순 수익률과 다른 이유와 투자 예시,30,72,CAGR 계산법: 단순 수익률과 다른 이유와 투자 예시,12,8,post_template_view_count_protected_by_data_nosnippet|post_template_empty_comments_protected_by_data_nosnippet|post_template_share_buttons_protected_by_data_nosnippet,dca-cagr,high,url_slug_title_h1_description,false,frontmatter.seoTitle,frontmatter.seoDescription,P1,Monitor or low-priority editorial refresh,content/posts/personalFinance/ko/what-is-cagr.md
/tools,ko,tool_hub,tools,PRIMARY_HUB,금융 계산기 모음,9,19,금융 계산기·도구,1,12,none,calculator-hub,manual,manual_or_static_route,false,static,static,P3,P1-2 add contextual internal links,pages/tools/index.js
/tools/cagr-calculator,ko,tool,tools,PRIMARY_TOOL,CAGR 계산기 (연평균 수익률·연복리 수익률·연평균 성장률),34,99,CAGR 계산기 (연평균 수익률·연복리 수익률·연평균 성장률),41,3,share_buttons|tool_initial_result_copy_review,compound-goal,high,url_slug_title_h1_description,false,conditional.title,conditional.desc,P0,P0-2 snippet hygiene review,pages/tools/cagr-calculator.js
/tools/compound-interest,ko,tool,tools,PRIMARY_TOOL,복리 계산기 | 월복리·적립식 투자 미래가치 계산,27,92,복리 계산기,50,0,share_buttons|tool_initial_result_copy_review,compound-goal,high,url_slug_title_h1_description,false,conditional.title,conditional.desc,P1,P0-2 snippet hygiene review,pages/tools/compound-interest.js
/tools/dca-calculator,ko,tool,tools,PRIMARY_TOOL,ETF·주식 자동 적립식 시뮬레이터 (DCA),25,79,ETF·주식 자동 적립식 시뮬레이터 (DCA),37,0,views|share_buttons|tool_initial_result_copy_review,dca-cagr,high,url_slug_title_h1_description,false,locale_object.seoTitle,locale_object.seoDesc,P0,P0-2 snippet hygiene review,pages/tools/dca-calculator.js
/tools/dsr-ltv-calculator,ko,tool,tools,PRIMARY_TOOL,LTV DSR 계산기 - 주택담보대출 한도와 아파트 구매 가능액 계산,38,107,LTV DSR 계산기: 주담대 한도와 아파트 구매 가능액 계산,23,12,share_buttons|tool_initial_result_copy_review,real-estate-loan,high,url_slug_title_h1_description,false,locale_object.seoTitle,locale_object.seoDesc,P1,P0-2 snippet hygiene review,pages/tools/dsr-ltv-calculator.js
/tools/fire-calculator,ko,tool,tools,PRIMARY_TOOL,,0,0,,7,0,share_buttons|tool_initial_result_copy_review,fire-retirement,high,url_slug_title_h1_description,true,META_EXTRACTION_FAILED,META_EXTRACTION_FAILED,P1,P0-2 snippet hygiene review,pages/tools/fire-calculator.js
/tools/goal-simulator,ko,tool,tools,PRIMARY_TOOL,목표자산 도달 계산기 | 매달 얼마 투자해야 할까?,28,72,목표자산 도달 계산기 | 매달 얼마 투자해야 할까?,28,5,share_buttons|tool_initial_result_copy_review,compound-goal,high,url_slug_title_h1_description,false,conditional.title,conditional.desc,P0,P0-2 snippet hygiene review,pages/tools/goal-simulator.js
/tools/home-buying-budget-calculator,ko,tool,tools,PRIMARY_TOOL,아파트 구매 계산기 - 보유 현금·주담대 한도·DSR LTV 예산 계산,39,88,아파트 구매 계산기,7,5,tool_initial_result_copy_review,real-estate-loan,high,url_slug_title_h1_description,false,locale_object.seoTitle,locale_object.seoDesc,P1,P0-2 snippet hygiene review,pages/tools/home-buying-budget-calculator.js
/tools/mortgage-loan-calculator,ko,tool,tools,PRIMARY_TOOL,주담대 원리금 계산기 - 아파트 담보대출 월상환액 계산,30,89,주담대 원리금 계산기: 아파트 담보대출 월상환액 계산,4,0,share_buttons|tool_initial_result_copy_review,real-estate-loan,high,url_slug_title_h1_description,false,locale_object.seoTitle,locale_object.seoDesc,P1,P0-2 snippet hygiene review,pages/tools/mortgage-loan-calculator.js
